player_id,name,full_name,first_name,last_name,wiki_name,position,position_abbr,jersey_number,age,height,weight,birth_place,birth_date,nationality,team_id,team_name
111114,Jason Steele,Jason Steele,Jason,Steele,Jason_Steele,Goalkeeper,G,23,35,"6' 2""",172 lbs,,1990-08-18T07:00Z,England,331,Brighton & Hove Albion
248761,Tom McGill,Tom McGill,Tom,McGill,Tom_McGill,Goalkeeper,G,38,25,"6' 1""",174 lbs,,2000-03-25T08:00Z,Canada,331,Brighton & Hove Albion
291609,Bart Verbruggen,Bart Verbruggen,Bart,Verbruggen,Bart_Verbruggen,Goalkeeper,G,1,23,"6' 4""",146 lbs,,2002-08-18T07:00Z,Netherlands,331,Brighton & Hove Albion
376499,Nils Ramming,Nils Ramming,Nils,Ramming,Nils_Ramming,Goalkeeper,G,62,18,"6' 3""",174 lbs,,2007-03-28T07:00Z,Sweden,331,Brighton & Hove Albion
17828,Adam Webster,Adam Webster,Adam,Webster,Adam_Webster,Defender,D,4,30,"6' 3""",163 lbs,,1995-01-04T08:00Z,England,331,Brighton & Hove Albion
147106,Lewis Dunk,Lewis Dunk,Lewis,Dunk,Lewis_Dunk,Defender,D,5,33,"6' 4""",192 lbs,,1991-11-21T08:00Z,England,331,Brighton & Hove Albion
170597,Joël Veltman,Joël Veltman,Joël,Veltman,Joël_Veltman,Defender,D,34,33,"6' 0""",163 lbs,,1992-01-15T08:00Z,Netherlands,331,Brighton & Hove Albion
216017,Olivier Boscagli,Olivier Boscagli,Olivier,Boscagli,Olivier_Boscagli,Defender,D,21,27,"5' 11""",150 lbs,,1997-11-18T08:00Z,France,331,Brighton & Hove Albion
238318,Ferdi Kadioglu,Ferdi Kadioglu,Ferdi,Kadioglu,Ferdi_Kadioglu,Defender,D,24,26,"5' 9""",150 lbs,,1999-10-07T07:00Z,Turkey,331,Brighton & Hove Albion
282583,Jan Paul van Hecke,Jan Paul van Hecke,Jan Paul,van Hecke,Jan_Paul_van_Hecke,Defender,D,6,25,"6' 2""",172 lbs,,2000-06-08T07:00Z,Netherlands,331,Brighton & Hove Albion
301327,Maxim De Cuyper,Maxim De Cuyper,Maxim,De Cuyper,Maxim_De_Cuyper,Defender,D,29,24,"6' 0""",159 lbs,,2000-12-22T08:00Z,Belgium,331,Brighton & Hove Albion
